date,temperature_2m,relative_humidity_2m,precipitation,pressure_msl
2024-11-07 20:00:00+00:00,6.2454996,95.0,0.0,1032.1
2024-11-07 21:00:00+00:00,5.6955,93.0,0.0,1032.1
2024-11-07 22:00:00+00:00,5.5455,93.0,0.0,1031.9
2024-11-07 23:00:00+00:00,5.3954997,93.0,0.0,1031.8
2024-11-08 00:00:00+00:00,4.8455,96.0,0.0,1032.3
2024-11-08 01:00:00+00:00,4.7955,94.0,0.0,1031.8
2024-11-08 02:00:00+00:00,4.7454996,93.0,0.0,1031.5
2024-11-08 03:00:00+00:00,4.3455,94.0,0.0,1031.0
2024-11-08 04:00:00+00:00,4.3455,95.0,0.0,1030.8
2024-11-08 05:00:00+00:00,4.3455,96.0,0.0,1030.7
2024-11-08 06:00:00+00:00,4.0955,97.0,0.0,1030.2
2024-11-08 07:00:00+00:00,4.4954996,95.0,0.0,1030.2
2024-11-08 08:00:00+00:00,4.8455,92.0,0.0,1030.5
2024-11-08 09:00:00+00:00,4.6454997,94.0,0.0,1030.0
2024-11-08 10:00:00+00:00,5.2454996,91.0,0.0,1030.4
2024-11-08 11:00:00+00:00,5.7955,88.0,0.0,1029.8
2024-11-08 12:00:00+00:00,5.3954997,93.0,0.0,1029.6
2024-11-08 13:00:00+00:00,5.7454996,91.0,0.0,1029.1
2024-11-08 14:00:00+00:00,5.9954996,88.0,0.0,1028.8
2024-11-08 15:00:00+00:00,5.0955,93.0,0.0,1028.7
2024-11-08 16:00:00+00:00,4.9954996,93.0,0.0,1029.0
2024-11-08 17:00:00+00:00,4.8455,93.0,0.0,1028.8
2024-11-08 18:00:00+00:00,4.4455,92.0,0.0,1029.0
2024-11-08 19:00:00+00:00,4.2454996,93.0,0.0,1029.2
2024-11-08 20:00:00+00:00,4.3455,92.0,0.0,1029.5
2024-11-08 21:00:00+00:00,4.4455,93.0,0.0,1029.4
2024-11-08 22:00:00+00:00,4.3954997,94.0,0.0,1029.1
2024-11-08 23:00:00+00:00,4.2454996,94.0,0.0,1029.0
2024-11-09 00:00:00+00:00,4.2454996,93.0,0.0,1029.2
2024-11-09 01:00:00+00:00,4.0455,94.0,0.0,1029.2
2024-11-09 02:00:00+00:00,3.7455,96.0,0.0,1029.3
2024-11-09 03:00:00+00:00,3.9455001,94.0,0.0,1029.4
2024-11-09 04:00:00+00:00,3.8455,94.0,0.0,1028.5
2024-11-09 05:00:00+00:00,3.5955,95.0,0.0,1028.5
2024-11-09 06:00:00+00:00,3.4955,97.0,0.0,1028.8
2024-11-09 07:00:00+00:00,3.5455,96.0,0.0,1029.2
2024-11-09 08:00:00+00:00,3.7455,97.0,0.0,1029.6
2024-11-09 09:00:00+00:00,3.7955,100.0,0.0,1029.9
2024-11-09 10:00:00+00:00,4.0455,98.0,0.0,1029.1
2024-11-09 11:00:00+00:00,4.6454997,96.0,0.0,1028.7
2024-11-09 12:00:00+00:00,3.9955,100.0,0.0,1028.1
2024-11-09 13:00:00+00:00,4.4954996,98.0,0.0,1028.2
2024-11-09 14:00:00+00:00,4.3954997,99.0,0.0,1028.1
2024-11-09 15:00:00+00:00,3.7955,100.0,0.0,1028.0
2024-11-09 16:00:00+00:00,3.7955,100.0,0.0,1027.8
2024-11-09 17:00:00+00:00,3.7455,100.0,0.0,1028.2
2024-11-09 18:00:00+00:00,3.5455,100.0,0.0,1028.5
2024-11-09 19:00:00+00:00,3.7455,98.0,0.0,1028.6
2024-11-09 20:00:00+00:00,3.8455,97.0,0.0,1028.7
2024-11-09 21:00:00+00:00,3.4455001,100.0,0.0,1028.5
2024-11-09 22:00:00+00:00,3.1455,100.0,0.0,1028.5
2024-11-09 23:00:00+00:00,3.1955001,100.0,0.0,1028.6
2024-11-10 00:00:00+00:00,3.0955,100.0,0.0,1028.8
2024-11-10 01:00:00+00:00,2.9455001,99.0,0.0,1029.0
2024-11-10 02:00:00+00:00,2.6455,100.0,0.0,1029.2
2024-11-10 03:00:00+00:00,2.5955,100.0,0.0,1029.2
2024-11-10 04:00:00+00:00,2.4455001,98.0,0.0,1028.8
2024-11-10 05:00:00+00:00,2.3455,98.0,0.0,1029.2
2024-11-10 06:00:00+00:00,2.5955,97.0,0.0,1029.4
2024-11-10 07:00:00+00:00,2.4955,98.0,0.0,1029.9
2024-11-10 08:00:00+00:00,2.5955,98.0,0.0,1029.8
2024-11-10 09:00:00+00:00,2.5455,98.0,0.0,1029.9
2024-11-10 10:00:00+00:00,2.7955,96.0,0.0,1029.4
2024-11-10 11:00:00+00:00,3.1955001,95.0,0.0,1029.3
2024-11-10 12:00:00+00:00,3.3955,93.0,0.0,1029.4
2024-11-10 13:00:00+00:00,3.5955,91.0,0.0,1028.9
2024-11-10 14:00:00+00:00,3.6955001,91.0,0.0,1029.3
2024-11-10 15:00:00+00:00,2.8455,97.0,0.0,1029.4
2024-11-10 16:00:00+00:00,2.6955001,97.0,0.0,1029.3
2024-11-10 17:00:00+00:00,2.6955001,96.0,0.0,1029.3
2024-11-10 18:00:00+00:00,2.4455001,97.0,0.0,1030.0
2024-11-10 19:00:00+00:00,2.2955,98.0,0.0,1029.9
2024-11-10 20:00:00+00:00,2.5955,96.0,0.0,1030.5
2024-11-10 21:00:00+00:00,2.2455,97.0,0.0,1031.2
2024-11-10 22:00:00+00:00,2.3955,96.0,0.0,1031.3
2024-11-10 23:00:00+00:00,2.4455001,94.0,0.0,1031.0
2024-11-11 00:00:00+00:00,2.2455,96.0,0.0,1031.2
2024-11-11 01:00:00+00:00,2.1955001,96.0,0.0,1031.3
2024-11-11 02:00:00+00:00,2.2955,94.0,0.0,1031.3
2024-11-11 03:00:00+00:00,2.1955001,95.0,0.0,1031.0
2024-11-11 04:00:00+00:00,2.3955,92.0,0.0,1031.0
2024-11-11 05:00:00+00:00,2.3455,92.0,0.0,1031.2
2024-11-11 06:00:00+00:00,2.1955001,94.0,0.0,1031.2
2024-11-11 07:00:00+00:00,2.2955,91.0,0.0,1031.3
2024-11-11 08:00:00+00:00,2.4955,90.0,0.0,1031.8
2024-11-11 09:00:00+00:00,2.8455,92.0,0.0,1031.7
2024-11-11 10:00:00+00:00,3.1955001,90.0,0.0,1030.6
2024-11-11 11:00:00+00:00,3.6955001,87.0,0.0,1030.3
2024-11-11 12:00:00+00:00,3.2455,92.0,0.0,1030.0
2024-11-11 13:00:00+00:00,3.4455001,90.0,0.0,1029.8
2024-11-11 14:00:00+00:00,3.8455,88.0,0.0,1029.0
2024-11-11 15:00:00+00:00,3.6955001,89.0,0.0,1028.8
2024-11-11 16:00:00+00:00,3.6455,89.0,0.0,1028.8
2024-11-11 17:00:00+00:00,3.4455001,92.0,0.0,1029.0
2024-11-11 18:00:00+00:00,3.2455,93.0,0.0,1028.6
2024-11-11 19:00:00+00:00,3.1955001,91.0,0.0,1028.3
2024-11-11 20:00:00+00:00,3.0955,92.0,0.0,1028.5
2024-11-11 21:00:00+00:00,2.7455,92.0,0.0,1028.4
2024-11-11 22:00:00+00:00,2.5955,93.0,0.0,1028.2
2024-11-11 23:00:00+00:00,2.4455001,93.0,0.0,1027.9
2024-11-12 00:00:00+00:00,2.2455,95.0,0.0,1027.8
2024-11-12 01:00:00+00:00,2.1955001,93.0,0.0,1028.1
2024-11-12 02:00:00+00:00,2.1455,93.0,0.0,1028.1
2024-11-12 03:00:00+00:00,2.0455,94.0,0.0,1028.2
2024-11-12 04:00:00+00:00,1.9455,94.0,0.0,1027.6
2024-11-12 05:00:00+00:00,1.9955001,93.0,0.0,1028.8
2024-11-12 06:00:00+00:00,1.9955001,93.0,0.0,1028.8
2024-11-12 07:00:00+00:00,2.1955001,92.0,0.0,1029.0
2024-11-12 08:00:00+00:00,2.6455,90.0,0.0,1029.7
2024-11-12 09:00:00+00:00,2.5955,89.0,0.0,1029.7
2024-11-12 10:00:00+00:00,3.0955,85.0,0.0,1029.7
2024-11-12 11:00:00+00:00,3.4955,83.0,0.0,1030.0
2024-11-12 12:00:00+00:00,2.8455,88.0,0.0,1029.7
2024-11-12 13:00:00+00:00,2.9955,86.0,0.0,1029.6
2024-11-12 14:00:00+00:00,2.8955,86.0,0.0,1029.7
2024-11-12 15:00:00+00:00,2.5955,88.0,0.0,1030.0
2024-11-12 16:00:00+00:00,2.5455,90.0,0.0,1030.2
2024-11-12 17:00:00+00:00,1.9955001,95.0,0.0,1030.5
2024-11-12 18:00:00+00:00,2.4955,92.0,0.0,1030.3
2024-11-12 19:00:00+00:00,2.6455,93.0,0.0,1030.5
2024-11-12 20:00:00+00:00,2.6955001,93.0,0.0,1031.0
2024-11-12 21:00:00+00:00,2.9455001,90.0,0.0,1031.0
2024-11-12 22:00:00+00:00,2.7955,93.0,0.0,1030.3
2024-11-12 23:00:00+00:00,2.6955001,90.0,0.0,1030.5
2024-11-13 00:00:00+00:00,2.4955,91.0,0.0,1031.0
2024-11-13 01:00:00+00:00,2.4455001,92.0,0.0,1030.8
2024-11-13 02:00:00+00:00,2.3955,92.0,0.0,1030.9
2024-11-13 03:00:00+00:00,2.1955001,86.0,0.0,1030.8
2024-11-13 04:00:00+00:00,2.0455,83.0,0.0,1030.3
2024-11-13 05:00:00+00:00,1.8955001,84.0,0.0,1030.7
2024-11-13 06:00:00+00:00,1.7455001,86.0,0.0,1031.3
2024-11-13 07:00:00+00:00,1.4955001,93.0,0.0,1030.5
2024-11-13 08:00:00+00:00,1.3455,91.0,0.0,1031.2
2024-11-13 09:00:00+00:00,1.7955,88.0,0.0,1031.9
2024-11-13 10:00:00+00:00,2.0955,85.0,0.0,1030.9
2024-11-13 11:00:00+00:00,2.2455,86.0,0.0,1030.5
2024-11-13 12:00:00+00:00,1.4955001,87.0,0.0,1030.2
2024-11-13 13:00:00+00:00,1.4955001,84.0,0.0,1030.5
2024-11-13 14:00:00+00:00,1.4955001,82.0,0.0,1030.5
2024-11-13 15:00:00+00:00,0.94549996,89.0,0.0,1029.7
2024-11-13 16:00:00+00:00,0.34550002,99.0,1.2,1030.2
2024-11-13 17:00:00+00:00,0.3955,98.0,1.0,1030.3
2024-11-13 18:00:00+00:00,0.6455,98.0,0.3,1031.5
2024-11-13 19:00:00+00:00,0.5455,98.0,0.0,1030.9
2024-11-13 20:00:00+00:00,0.6455,98.0,0.0,1031.6
2024-11-13 21:00:00+00:00,0.8455,98.0,0.0,1031.5
2024-11-13 22:00:00+00:00,0.99549997,97.0,0.0,1030.7
2024-11-13 23:00:00+00:00,1.1955,96.0,0.0,1030.7
2024-11-14 00:00:00+00:00,1.1455001,96.0,0.0,1030.9
2024-11-14 01:00:00+00:00,1.3455,96.0,0.0,1030.4
2024-11-14 02:00:00+00:00,1.4955001,95.0,0.0,1030.4
2024-11-14 03:00:00+00:00,1.5455,95.0,0.0,1030.2
2024-11-14 04:00:00+00:00,1.6955,95.0,0.0,1029.5
2024-11-14 05:00:00+00:00,1.8955001,94.0,0.0,1029.5
2024-11-14 06:00:00+00:00,2.0455,95.0,0.0,1029.6
2024-11-14 07:00:00+00:00,2.1955001,95.0,0.0,1029.2
2024-11-14 08:00:00+00:00,2.6955001,93.0,0.0,1029.5
2024-11-14 09:00:00+00:00,3.2455,91.0,0.0,1029.7
2024-11-14 10:00:00+00:00,3.8955,89.0,0.0,1028.6
2024-11-14 11:00:00+00:00,4.4455,85.0,0.0,1028.4
2024-11-14 12:00:00+00:00,4.5955,85.0,0.0,1028.0
2024-11-14 13:00:00+00:00,4.7955,84.0,0.0,1027.7
2024-11-14 14:00:00+00:00,4.8455,85.0,0.0,1028.0
2024-11-14 15:00:00+00:00,4.5455,85.0,0.0,1027.9
2024-11-14 16:00:00+00:00,4.2955,86.0,0.0,1027.9
2024-11-14 17:00:00+00:00,4.1955,88.0,0.0,1027.5
2024-11-14 18:00:00+00:00,4.1454997,89.0,0.0,1027.9
2024-11-14 19:00:00+00:00,4.1955,89.0,0.0,1028.6
2024-11-14 20:00:00+00:00,4.1955,90.0,0.0,1028.8
2024-11-14 21:00:00+00:00,4.2454996,93.0,0.0,1028.7
2024-11-14 22:00:00+00:00,4.2955,94.0,0.0,1028.4
2024-11-14 23:00:00+00:00,4.2955,95.0,0.0,1028.2
2024-11-15 00:00:00+00:00,4.2955,95.0,0.0,1028.2
2024-11-15 01:00:00+00:00,4.3455,96.0,0.0,1028.5
2024-11-15 02:00:00+00:00,4.3954997,96.0,0.0,1028.6
2024-11-15 03:00:00+00:00,4.4954996,97.0,0.0,1028.2
2024-11-15 04:00:00+00:00,4.5455,96.0,0.0,1027.4
2024-11-15 05:00:00+00:00,4.5955,96.0,0.0,1027.9
2024-11-15 06:00:00+00:00,4.7454996,96.0,0.0,1028.0
2024-11-15 07:00:00+00:00,4.8954997,95.0,0.0,1028.0
2024-11-15 08:00:00+00:00,5.2955,94.0,0.0,1028.6
2024-11-15 09:00:00+00:00,5.6955,93.0,0.0,1028.6
2024-11-15 10:00:00+00:00,6.1454997,92.0,0.0,1028.1
2024-11-15 11:00:00+00:00,6.8455,89.0,0.0,1027.6
2024-11-15 12:00:00+00:00,7.1454997,85.0,0.0,1027.4
2024-11-15 13:00:00+00:00,7.2955,82.0,0.0,1027.1
2024-11-15 14:00:00+00:00,7.2454996,82.0,0.0,1027.4
2024-11-15 15:00:00+00:00,7.0955,84.0,0.0,1026.9
2024-11-15 16:00:00+00:00,6.2955,93.0,0.0,1026.7
2024-11-15 17:00:00+00:00,5.9455,92.0,0.0,1027.1
2024-11-15 18:00:00+00:00,6.1955,93.0,0.0,1027.2
2024-11-15 19:00:00+00:00,5.4455,96.0,0.0,1027.3
2024-11-15 20:00:00+00:00,4.9954996,97.0,0.0,1027.4
2024-11-15 21:00:00+00:00,4.5455,98.0,0.0,1027.3
2024-11-15 22:00:00+00:00,4.3954997,98.0,0.0,1027.0
2024-11-15 23:00:00+00:00,4.0455,99.0,0.0,1026.7
2024-11-16 00:00:00+00:00,2.9455001,99.0,0.0,1026.4
2024-11-16 01:00:00+00:00,1.8955001,100.0,0.0,1026.1
2024-11-16 02:00:00+00:00,1.3455,100.0,0.0,1026.0
2024-11-16 03:00:00+00:00,0.6455,100.0,0.0,1025.4
2024-11-16 04:00:00+00:00,0.6455,100.0,0.0,1024.8
2024-11-16 05:00:00+00:00,-0.004499998,100.0,0.0,1025.1
2024-11-16 06:00:00+00:00,-0.6045,100.0,0.0,1025.4
2024-11-16 07:00:00+00:00,-0.80450004,100.0,0.0,1025.4
2024-11-16 08:00:00+00:00,-1.0545,100.0,0.0,1025.4
2024-11-16 09:00:00+00:00,-0.20449999,100.0,0.0,1025.3
2024-11-16 10:00:00+00:00,0.4955,100.0,0.0,1024.8
2024-11-16 11:00:00+00:00,1.5955,99.0,0.0,1023.8
2024-11-16 12:00:00+00:00,2.0955,96.0,0.0,1022.6
2024-11-16 13:00:00+00:00,3.4955,91.0,0.0,1021.5
2024-11-16 14:00:00+00:00,4.0455,89.0,0.0,1021.0
2024-11-16 15:00:00+00:00,2.7955,94.0,0.0,1020.2
2024-11-16 16:00:00+00:00,2.4955,95.0,0.0,1020.4
2024-11-16 17:00:00+00:00,2.2455,97.0,0.0,1020.3
2024-11-16 18:00:00+00:00,2.4955,98.0,0.0,1020.0
2024-11-16 19:00:00+00:00,2.4955,98.0,0.0,1019.6
2024-11-16 20:00:00+00:00,2.6955001,98.0,0.0,1019.4
2024-11-16 21:00:00+00:00,2.5455,99.0,0.0,1019.4
2024-11-16 22:00:00+00:00,2.6955001,100.0,0.0,1019.0
2024-11-16 23:00:00+00:00,2.6955001,100.0,0.0,1018.6
2024-11-17 00:00:00+00:00,1.9455,100.0,0.0,1018.9
2024-11-17 01:00:00+00:00,1.4955001,99.0,0.0,1018.5
2024-11-17 02:00:00+00:00,1.6955,97.0,0.0,1018.3
2024-11-17 03:00:00+00:00,1.9455,97.0,0.0,1018.4
2024-11-17 04:00:00+00:00,2.0955,97.0,0.0,1017.3
2024-11-17 05:00:00+00:00,2.4455001,95.0,0.0,1017.3
2024-11-17 06:00:00+00:00,2.6455,93.0,0.0,1016.7
2024-11-17 07:00:00+00:00,2.7455,93.0,0.0,1016.1
2024-11-17 08:00:00+00:00,3.1955001,91.0,0.0,1016.8
2024-11-17 09:00:00+00:00,3.6955001,89.0,0.0,1017.0
2024-11-17 10:00:00+00:00,4.5955,84.0,0.0,1015.9
2024-11-17 11:00:00+00:00,5.8455,79.0,0.0,1015.5
2024-11-17 12:00:00+00:00,6.7955,81.0,0.0,1014.1
2024-11-17 13:00:00+00:00,7.4455,77.0,0.0,1013.2
2024-11-17 14:00:00+00:00,7.3455,80.0,0.0,1012.9
2024-11-17 15:00:00+00:00,7.1955,84.0,0.2,1013.1
2024-11-17 16:00:00+00:00,6.9455,86.0,0.0,1013.3
2024-11-17 17:00:00+00:00,6.6454997,89.0,0.1,1013.2
2024-11-17 18:00:00+00:00,6.3455,94.0,0.6,1013.9
2024-11-17 19:00:00+00:00,6.2454996,86.0,0.2,1013.7
2024-11-17 20:00:00+00:00,5.5955,86.0,0.2,1013.9
2024-11-17 21:00:00+00:00,5.3455,91.0,0.0,1014.0
2024-11-17 22:00:00+00:00,5.2454996,92.0,0.4,1014.6
2024-11-17 23:00:00+00:00,5.1454997,88.0,0.1,1014.7
2024-11-18 00:00:00+00:00,5.0955,89.0,0.0,1014.4
2024-11-18 01:00:00+00:00,4.8455,89.0,0.0,1014.8
2024-11-18 02:00:00+00:00,4.5455,88.0,0.0,1014.1
2024-11-18 03:00:00+00:00,4.8954997,89.0,0.0,1014.6
2024-11-18 04:00:00+00:00,4.4455,90.0,0.0,1013.8
2024-11-18 05:00:00+00:00,4.0955,88.0,0.0,1013.5
2024-11-18 06:00:00+00:00,4.1955,85.0,0.0,1013.2
2024-11-18 07:00:00+00:00,4.6955,84.0,0.0,1012.4
2024-11-18 08:00:00+00:00,5.6955,82.0,0.0,1012.8
2024-11-18 09:00:00+00:00,6.6454997,81.0,0.0,1012.9
2024-11-18 10:00:00+00:00,7.0455,82.0,0.1,1012.9
2024-11-18 11:00:00+00:00,6.7454996,83.0,1.7,1012.6
2024-11-18 12:00:00+00:00,6.8954997,88.0,1.5,1011.9
2024-11-18 13:00:00+00:00,6.9954996,88.0,1.7,1012.3
2024-11-18 14:00:00+00:00,6.8954997,87.0,0.3,1012.4
2024-11-18 15:00:00+00:00,6.4954996,93.0,0.8,1012.6
2024-11-18 16:00:00+00:00,6.1454997,95.0,0.6,1012.9
2024-11-18 17:00:00+00:00,6.0955,95.0,0.3,1013.1
2024-11-18 18:00:00+00:00,6.5455,92.0,0.2,1013.2
2024-11-18 19:00:00+00:00,6.7454996,87.0,0.0,1012.7
2024-11-18 20:00:00+00:00,6.9455,86.0,0.5,1013.2
2024-11-18 21:00:00+00:00,6.2955,94.0,0.5,1013.5
2024-11-18 22:00:00+00:00,6.2955,93.0,0.6,1012.8
2024-11-18 23:00:00+00:00,6.1454997,93.0,0.5,1012.6
2024-11-19 00:00:00+00:00,6.2955,94.0,0.4,1012.5
2024-11-19 01:00:00+00:00,6.3455,92.0,0.2,1011.6
2024-11-19 02:00:00+00:00,6.4455,90.0,0.0,1010.8
2024-11-19 03:00:00+00:00,6.5455,91.0,0.0,1009.7
2024-11-19 04:00:00+00:00,6.7454996,88.0,0.2,1008.8
2024-11-19 05:00:00+00:00,6.8455,88.0,0.70000005,1008.7
2024-11-19 06:00:00+00:00,6.9954996,88.0,0.90000004,1008.0
2024-11-19 07:00:00+00:00,7.2955,86.0,0.6,1007.2
2024-11-19 08:00:00+00:00,7.7454996,84.0,0.5,1006.4
2024-11-19 09:00:00+00:00,8.3955,83.0,0.6,1006.0
2024-11-19 10:00:00+00:00,8.8455,80.0,0.1,1005.5
2024-11-19 11:00:00+00:00,9.3955,76.0,0.0,1004.6
2024-11-19 12:00:00+00:00,10.0955,76.0,0.0,1003.0
2024-11-19 13:00:00+00:00,10.195499,74.0,0.0,1002.6
2024-11-19 14:00:00+00:00,10.195499,72.0,0.0,1001.5
2024-11-19 15:00:00+00:00,10.3455,70.0,0.0,999.7
2024-11-19 16:00:00+00:00,9.9955,72.0,0.0,998.9
2024-11-19 17:00:00+00:00,9.9955,69.0,0.0,998.8
2024-11-19 18:00:00+00:00,10.5455,69.0,0.0,997.4
2024-11-19 19:00:00+00:00,10.3455,67.0,0.0,996.4
2024-11-19 20:00:00+00:00,10.5455,65.0,0.0,995.2
2024-11-19 21:00:00+00:00,11.5455,64.0,0.2,992.8
2024-11-19 22:00:00+00:00,10.1455,76.0,0.4,992.1
2024-11-19 23:00:00+00:00,9.5955,79.0,0.70000005,991.0
2024-11-20 00:00:00+00:00,9.2455,87.0,2.3,991.0
2024-11-20 01:00:00+00:00,7.4455,85.0,3.1000001,991.6
2024-11-20 02:00:00+00:00,6.0955,85.0,2.0,992.3
2024-11-20 03:00:00+00:00,5.2454996,87.0,1.6,994.1
2024-11-20 04:00:00+00:00,4.3455,84.0,0.2,997.6
2024-11-20 05:00:00+00:00,2.9455001,84.0,0.3,999.4
2024-11-20 06:00:00+00:00,2.4455001,85.0,0.0,1000.1
2024-11-20 07:00:00+00:00,1.9455,87.0,0.0,1001.5
2024-11-20 08:00:00+00:00,2.0955,82.0,0.0,1002.2
2024-11-20 09:00:00+00:00,2.1955001,80.0,0.0,1003.3
2024-11-20 10:00:00+00:00,2.7955,75.0,0.0,1003.7
2024-11-20 11:00:00+00:00,3.4955,72.0,0.0,1004.0
2024-11-20 12:00:00+00:00,3.7955,76.0,0.0,1004.1
2024-11-20 13:00:00+00:00,3.9955,71.0,0.0,1003.3
2024-11-20 14:00:00+00:00,3.6955001,69.0,0.0,1003.1
2024-11-20 15:00:00+00:00,3.2455,72.0,0.0,1003.0
2024-11-20 16:00:00+00:00,2.5955,76.0,0.0,1003.9
2024-11-20 17:00:00+00:00,2.0955,80.0,0.0,1004.2
2024-11-20 18:00:00+00:00,2.2455,77.0,0.0,1004.6
2024-11-20 19:00:00+00:00,1.5955,70.0,0.0,1005.3
2024-11-20 20:00:00+00:00,0.99549997,76.0,0.0,1005.8
2024-11-20 21:00:00+00:00,1.6955,69.0,0.0,1005.9
2024-11-20 22:00:00+00:00,1.0955,72.0,0.0,1006.4
2024-11-20 23:00:00+00:00,0.7955,71.0,0.0,1006.1
2024-11-21 00:00:00+00:00,0.7955,72.0,0.0,1006.2
2024-11-21 01:00:00+00:00,0.7955,74.0,0.0,1006.6
2024-11-21 02:00:00+00:00,0.5955,79.0,0.0,1007.3
2024-11-21 03:00:00+00:00,0.74549997,78.0,0.0,1006.4
2024-11-21 04:00:00+00:00,0.94549996,74.0,0.0,1006.9
2024-11-21 05:00:00+00:00,0.09550001,86.0,0.2,1007.3
2024-11-21 06:00:00+00:00,0.4955,82.0,0.1,1007.8
2024-11-21 07:00:00+00:00,0.44550002,82.0,0.0,1007.1
2024-11-21 08:00:00+00:00,0.7955,81.0,0.0,1007.1
2024-11-21 09:00:00+00:00,1.5455,81.0,0.0,1007.0
2024-11-21 10:00:00+00:00,1.9955001,79.0,0.0,1005.6
2024-11-21 11:00:00+00:00,2.9955,63.0,0.0,1004.6
2024-11-21 12:00:00+00:00,3.1455,62.0,0.0,1002.7
2024-11-21 13:00:00+00:00,3.2455,57.0,0.0,1001.3
2024-11-21 14:00:00+00:00,2.8955,62.0,0.0,999.0
2024-11-21 15:00:00+00:00,2.3455,70.0,0.0,998.0
2024-11-21 16:00:00+00:00,1.4955001,73.0,0.0,996.0
2024-11-21 17:00:00+00:00,1.0455,74.0,0.0,994.2
2024-11-21 18:00:00+00:00,0.8955,77.0,0.0,993.6
2024-11-21 19:00:00+00:00,0.6455,78.0,0.0,992.5
2024-11-21 20:00:00+00:00,-0.004499998,88.0,0.1,991.9
2024-11-21 21:00:00+00:00,-0.20449999,94.0,0.6,992.2
2024-11-21 22:00:00+00:00,-0.30449998,95.0,0.4,993.2
2024-11-21 23:00:00+00:00,-0.40449998,91.0,0.6,993.9
2024-11-22 00:00:00+00:00,-0.55450004,90.0,0.0,994.2
2024-11-22 01:00:00+00:00,-0.50450003,90.0,0.0,994.8
2024-11-22 02:00:00+00:00,-0.4545,91.0,0.0,996.5
2024-11-22 03:00:00+00:00,-0.4545,89.0,0.0,997.1
2024-11-22 04:00:00+00:00,-0.20449999,85.0,0.0,1001.7
2024-11-22 05:00:00+00:00,-0.7045,83.0,0.0,1003.0
2024-11-22 06:00:00+00:00,-1.0044999,84.0,0.0,1004.1
2024-11-22 07:00:00+00:00,-1.0044999,82.0,0.0,1005.4
2024-11-22 08:00:00+00:00,-0.6545,79.0,0.0,1006.3
2024-11-22 09:00:00+00:00,-0.30449998,81.0,0.1,1006.9
2024-11-22 10:00:00+00:00,0.6455,74.0,0.0,1007.0
2024-11-22 11:00:00+00:00,1.0955,69.0,0.0,1007.4
2024-11-22 12:00:00+00:00,1.5955,64.0,0.0,1008.1
2024-11-22 13:00:00+00:00,1.5955,60.0,0.0,1007.7
2024-11-22 14:00:00+00:00,1.5455,61.0,0.0,1008.2
2024-11-22 15:00:00+00:00,0.2455,77.0,0.0,1010.3
2024-11-22 16:00:00+00:00,0.1455,80.0,0.0,1011.2
2024-11-22 17:00:00+00:00,0.2955,78.0,0.0,1011.9
2024-11-22 18:00:00+00:00,0.4955,80.0,0.0,1012.6
2024-11-22 19:00:00+00:00,0.1455,87.0,0.3,1013.0
2024-11-22 20:00:00+00:00,0.1455,86.0,0.0,1013.3
2024-11-22 21:00:00+00:00,0.69549996,84.0,0.0,1014.9
2024-11-22 22:00:00+00:00,0.69549996,82.0,0.0,1014.8
2024-11-22 23:00:00+00:00,0.4955,84.0,0.0,1015.8
2024-11-23 00:00:00+00:00,0.69549996,89.0,0.2,1016.3
2024-11-23 01:00:00+00:00,0.69549996,89.0,0.0,1018.0
2024-11-23 02:00:00+00:00,0.94549996,87.0,0.0,1019.6
2024-11-23 03:00:00+00:00,1.0955,88.0,0.0,1019.9
2024-11-23 04:00:00+00:00,1.0455,89.0,0.0,1021.9
2024-11-23 05:00:00+00:00,0.99549997,89.0,0.0,1024.1
2024-11-23 06:00:00+00:00,1.2955,88.0,0.0,1024.8
2024-11-23 07:00:00+00:00,0.94549996,88.0,0.0,1025.1
2024-11-23 08:00:00+00:00,1.4455,85.0,0.0,1025.9
2024-11-23 09:00:00+00:00,2.4955,79.0,0.0,1025.9
2024-11-23 10:00:00+00:00,3.3955,75.0,0.0,1026.6
2024-11-23 11:00:00+00:00,4.1955,67.0,0.0,1026.8
2024-11-23 12:00:00+00:00,4.8954997,65.0,0.0,1025.5
2024-11-23 13:00:00+00:00,5.1454997,64.0,0.0,1024.9
2024-11-23 14:00:00+00:00,4.7955,65.0,0.0,1024.6
2024-11-23 15:00:00+00:00,4.0455,67.0,0.0,1024.3
2024-11-23 16:00:00+00:00,2.9955,71.0,0.0,1023.9
2024-11-23 17:00:00+00:00,2.4955,72.0,0.0,1024.3
2024-11-23 18:00:00+00:00,2.1455,73.0,0.0,1023.5
2024-11-23 19:00:00+00:00,1.6455001,75.0,0.0,1023.5
2024-11-23 20:00:00+00:00,1.3455,78.0,0.0,1023.5
2024-11-23 21:00:00+00:00,1.8955001,78.0,0.0,1023.2
2024-11-23 22:00:00+00:00,1.9955001,77.0,0.0,1023.3
2024-11-23 23:00:00+00:00,1.7955,79.0,0.0,1023.4
2024-11-24 00:00:00+00:00,1.1955,86.0,0.0,1023.0
2024-11-24 01:00:00+00:00,1.5955,84.0,0.0,1023.0
2024-11-24 02:00:00+00:00,2.0455,82.0,0.0,1022.9
2024-11-24 03:00:00+00:00,2.6455,79.0,0.0,1022.7
2024-11-24 04:00:00+00:00,1.9455,86.0,0.0,1023.6
2024-11-24 05:00:00+00:00,1.9955001,88.0,0.0,1023.9
2024-11-24 06:00:00+00:00,2.2955,86.0,0.1,1024.1
